Time,PIR1,PIR2,PIR3,PIR4,PIR5,PIR6,LDR
2014-03-19T14:25:24.144Z,0,0,0,34,15,0,7
2014-03-19T14:25:34.162Z,0,0,0,47,3,0,5
2014-03-19T14:25:44.176Z,0,0,0,33,28,0,5
2014-03-19T14:25:54.191Z,0,0,0,34,0,0,5
2014-03-19T14:26:04.209Z,0,0,0,32,0,0,6
2014-03-19T14:26:14.223Z,0,0,0,38,0,0,6
2014-03-19T14:26:24.237Z,0,0,0,34,0,0,7
2014-03-19T14:26:34.255Z,0,0,0,40,0,0,7
2014-03-19T14:26:44.269Z,0,0,0,36,0,0,8
2014-03-19T14:26:54.283Z,0,0,0,42,0,0,8
2014-03-19T14:27:04.300Z,0,0,0,40,0,0,4
2014-03-19T14:27:14.316Z,0,0,0,32,0,0,8
2014-03-19T14:27:24.330Z,0,47,0,30,0,0,6
2014-03-19T14:27:34.348Z,0,0,0,31,0,0,7
2014-03-19T14:27:44.362Z,0,0,0,24,0,0,5
2014-03-19T14:27:54.376Z,0,0,0,32,0,0,7
2014-03-19T14:28:04.394Z,0,0,0,65,0,0,6
2014-03-19T14:28:14.409Z,0,0,0,21,0,0,6
2014-03-19T14:28:24.423Z,0,0,0,24,0,0,7
2014-03-19T14:28:34.441Z,0,0,0,50,0,0,6
2014-03-19T14:28:44.455Z,0,0,0,47,0,0,5
2014-03-19T14:28:54.469Z,18,0,0,46,0,0,7
2014-03-19T14:29:04.486Z,0,0,0,0,0,0,5
2014-03-19T14:29:14.501Z,0,0,0,51,0,0,6
2014-03-19T14:29:24.516Z,0,0,0,59,0,0,4
2014-03-19T14:29:34.533Z,0,0,0,0,0,0,5
2014-03-19T14:29:44.547Z,0,0,0,91,0,0,5
2014-03-19T14:29:54.562Z,0,0,0,0,0,0,6
2014-03-19T14:30:04.580Z,0,0,0,32,0,0,7
2014-03-19T14:30:14.594Z,0,0,0,45,0,0,9
2014-03-19T14:30:24.607Z,0,0,0,2,0,0,7
2014-03-19T14:30:34.627Z,0,0,0,69,0,0,6
2014-03-19T14:30:44.641Z,0,0,0,26,0,0,7
2014-03-19T14:30:54.654Z,0,0,0,29,0,0,6
2014-03-19T14:31:04.672Z,0,0,0,62,0,0,5
2014-03-19T14:31:14.687Z,0,0,0,27,0,0,6
2014-03-19T14:31:24.701Z,0,0,0,16,0,0,6
2014-03-19T14:31:34.719Z,0,0,0,41,0,0,5
2014-03-19T14:31:44.734Z,0,0,0,41,0,0,7
2014-03-19T14:31:54.748Z,0,0,0,38,0,0,7
2014-03-19T14:32:04.765Z,0,0,0,44,0,0,7
2014-03-19T14:32:14.779Z,0,0,0,49,0,0,6
2014-03-19T14:32:24.794Z,0,0,0,5,0,0,6
2014-03-19T14:32:34.812Z,0,0,0,56,0,0,6
2014-03-19T14:32:44.826Z,0,0,0,5,15,0,6
2014-03-19T14:32:54.840Z,0,0,0,61,7,0,6
2014-03-19T14:33:04.859Z,0,0,0,5,0,12,6
2014-03-19T14:33:14.873Z,35,0,0,69,0,50,7
2014-03-19T14:33:24.886Z,20,0,0,0,0,35,7
2014-03-19T14:33:34.904Z,38,0,0,79,0,0,6
2014-03-19T14:33:44.920Z,0,0,0,19,0,0,6
2014-03-19T14:33:54.937Z,0,0,0,47,17,0,5
2014-03-19T14:34:04.951Z,0,0,0,28,0,0,5
2014-03-19T14:34:14.965Z,0,0,0,8,0,0,8
2014-03-19T14:34:24.984Z,0,0,0,61,0,0,6
2014-03-19T14:34:34.997Z,0,0,0,47,0,0,8
2014-03-19T14:34:45.011Z,0,0,0,2,0,0,8
2014-03-19T14:34:55.026Z,0,0,0,57,0,0,6
2014-03-19T14:35:05.044Z,0,0,0,53,0,0,6
2014-03-19T14:35:15.058Z,0,0,0,0,0,0,8
2014-03-19T14:35:25.076Z,0,0,28,78,0,0,6
2014-03-19T14:35:35.090Z,0,0,23,0,0,5,6
2014-03-19T14:35:45.105Z,0,0,0,39,0,0,5
2014-03-19T14:35:55.123Z,0,0,0,38,0,0,6
2014-03-19T14:36:05.137Z,29,0,0,68,0,0,6
2014-03-19T14:36:15.151Z,0,0,0,0,0,0,6
2014-03-19T14:36:25.172Z,0,0,0,19,0,0,5
2014-03-19T14:36:35.183Z,0,0,0,96,0,0,8
2014-03-19T14:36:45.197Z,0,0,0,0,0,0,5
2014-03-19T14:36:55.214Z,0,0,0,78,0,0,5
2014-03-19T14:37:05.230Z,0,0,0,0,0,0,7
2014-03-19T14:37:15.244Z,0,0,0,69,0,0,6
2014-03-19T14:37:25.258Z,0,0,0,0,0,0,9
2014-03-19T14:37:35.276Z,0,0,0,53,0,0,7
2014-03-19T14:37:45.290Z,0,0,0,45,0,0,8
2014-03-19T14:37:55.308Z,0,0,0,45,0,0,6
2014-03-19T14:38:05.323Z,0,0,0,22,0,0,6
2014-03-19T14:38:15.336Z,0,0,0,0,0,0,6
2014-03-19T14:38:25.355Z,0,0,0,91,0,18,6
2014-03-19T14:38:35.369Z,0,0,0,0,0,51,8
2014-03-19T14:38:45.383Z,0,0,0,64,0,55,6
2014-03-19T14:38:55.401Z,0,0,0,11,0,54,7
2014-03-19T14:39:05.415Z,0,0,0,31,0,36,6
2014-03-19T14:39:15.430Z,0,0,0,42,0,0,7
2014-03-19T14:39:25.447Z,0,0,0,45,0,0,7
2014-03-19T14:39:35.462Z,0,0,0,40,0,0,7
2014-03-19T14:39:45.476Z,0,0,0,43,0,0,6
2014-03-19T14:39:55.494Z,0,0,0,41,0,0,7
2014-03-19T14:40:05.507Z,0,0,0,45,0,0,5
2014-03-19T14:40:15.523Z,0,0,0,12,0,0,5
2014-03-19T14:40:25.541Z,0,0,0,28,23,0,7
2014-03-19T14:40:35.555Z,0,0,0,59,0,0,6
2014-03-19T14:40:45.569Z,0,0,61,17,0,0,6
2014-03-19T14:40:55.587Z,0,0,0,45,1,0,7
2014-03-19T14:41:05.601Z,0,0,0,53,1,0,7
2014-03-19T14:41:15.614Z,0,0,0,4,0,0,4
2014-03-19T14:41:25.634Z,0,0,0,73,0,0,7
2014-03-19T14:41:35.647Z,0,0,0,0,0,0,9
2014-03-19T14:41:45.661Z,0,0,0,65,0,0,7
2014-03-19T14:41:55.679Z,0,0,0,35,0,0,5
2014-03-19T14:42:05.694Z,0,0,0,21,0,0,7
2014-03-19T14:42:15.707Z,0,0,0,48,0,0,7
2014-03-19T14:42:25.727Z,0,0,0,46,0,0,5
2014-03-19T14:42:35.741Z,0,0,0,35,0,0,8
2014-03-19T14:42:45.754Z,0,0,0,38,0,0,6
2014-03-19T14:42:55.772Z,0,0,0,36,0,0,6
2014-03-19T14:43:05.787Z,0,0,0,23,0,0,6
2014-03-19T14:43:15.801Z,0,0,0,23,10,0,6
2014-03-19T14:43:25.818Z,0,0,0,41,22,0,7
2014-03-19T14:43:35.833Z,0,0,0,47,13,0,5
2014-03-19T14:43:45.848Z,0,0,0,44,0,0,6
2014-03-19T14:43:55.865Z,0,0,0,13,0,0,7
2014-03-19T14:44:05.880Z,0,0,0,36,0,0,7
2014-03-19T14:44:15.893Z,0,0,0,50,0,0,6
2014-03-19T14:44:25.911Z,0,0,0,4,0,0,7
2014-03-19T14:44:35.926Z,0,0,0,51,16,0,6
2014-03-19T14:44:45.941Z,0,0,0,65,0,0,6
2014-03-19T14:44:55.958Z,0,0,0,0,0,0,6
2014-03-19T14:45:05.972Z,0,0,0,63,0,0,6
2014-03-19T14:45:15.986Z,0,0,0,0,0,0,7
2014-03-19T14:45:26.004Z,0,0,0,72,0,0,7
2014-03-19T14:45:36.018Z,0,0,0,20,0,0,6
2014-03-19T14:45:46.033Z,0,0,0,51,15,0,7
2014-03-19T14:45:56.051Z,0,0,0,0,0,0,7
2014-03-19T14:46:06.065Z,0,0,0,80,0,0,6
2014-03-19T14:46:16.079Z,0,0,0,0,0,0,6
2014-03-19T14:46:26.097Z,0,0,0,72,24,0,5
2014-03-19T14:46:36.110Z,0,0,0,0,23,0,8
2014-03-19T14:46:46.125Z,0,0,0,36,0,19,7
2014-03-19T14:46:56.144Z,0,0,0,41,0,0,7
2014-03-19T14:47:06.158Z,0,0,0,17,8,0,7
2014-03-19T14:47:16.172Z,0,0,0,31,0,0,6
2014-03-19T14:47:26.190Z,0,0,0,58,0,0,5
2014-03-19T14:47:36.204Z,0,0,0,22,0,0,7
2014-03-19T14:47:46.218Z,0,0,0,29,0,0,6
2014-03-19T14:47:56.237Z,0,0,0,55,0,21,6
2014-03-19T14:48:06.251Z,0,0,0,31,7,51,5
2014-03-19T14:48:16.265Z,0,0,0,30,0,5,5
2014-03-19T14:48:26.282Z,0,0,0,69,0,7,5
2014-03-19T14:48:36.297Z,0,0,0,0,22,17,6
2014-03-19T14:48:46.311Z,0,0,0,59,0,39,8
2014-03-19T14:48:56.329Z,0,0,0,12,0,0,6
2014-03-19T14:49:06.343Z,0,0,0,67,0,0,5
2014-03-19T14:49:16.358Z,0,0,7,29,0,0,5
2014-03-19T14:49:26.376Z,0,13,0,0,0,30,6
2014-03-19T14:49:36.389Z,0,17,0,100,0,50,7
2014-03-19T14:49:46.403Z,0,8,0,0,0,15,5
2014-03-19T14:49:56.422Z,0,40,0,0,0,3,8
2014-03-19T14:50:06.437Z,0,6,0,69,0,47,5
2014-03-19T14:50:16.450Z,0,34,0,0,0,1,7
2014-03-19T14:50:26.469Z,0,35,0,73,0,24,7
2014-03-19T14:50:36.483Z,8,11,0,13,0,49,6
2014-03-19T14:50:46.501Z,18,0,0,56,0,76,6
2014-03-19T14:50:56.514Z,27,24,0,30,0,44,6
2014-03-19T14:51:06.529Z,0,13,0,40,0,0,7
2014-03-19T14:51:16.548Z,0,0,9,11,0,0,6
2014-03-19T14:51:26.562Z,3,14,0,60,0,46,7
2014-03-19T14:51:36.575Z,0,11,0,0,0,64,7
2014-03-19T14:51:46.594Z,0,37,0,80,0,68,6
2014-03-19T14:51:56.608Z,2,36,0,20,0,60,5
2014-03-19T14:52:06.626Z,0,48,0,0,1,69,5
2014-03-19T14:52:16.640Z,0,29,0,62,21,73,7
2014-03-19T14:52:26.659Z,0,18,0,100,0,77,6
2014-03-19T14:52:36.672Z,2,21,22,0,0,78,6
2014-03-19T14:52:46.686Z,16,22,32,0,0,87,6
2014-03-19T14:52:56.705Z,49,30,6,83,0,75,5
2014-03-19T14:53:06.719Z,32,62,48,0,0,67,7
2014-03-19T14:53:16.737Z,0,60,16,40,0,73,6
2014-03-19T14:53:26.751Z,16,33,0,68,0,83,6
2014-03-19T14:53:36.766Z,0,11,0,0,0,76,6
2014-03-19T14:53:46.783Z,0,8,0,0,0,73,8
2014-03-19T14:53:56.797Z,0,44,0,15,0,63,6
2014-03-19T14:54:06.811Z,0,19,0,58,0,72,6
2014-03-19T14:54:16.830Z,0,13,0,0,0,90,8
2014-03-19T14:54:26.845Z,0,32,0,84,0,58,5
2014-03-19T14:54:36.858Z,0,6,0,7,0,35,7
2014-03-19T14:54:46.876Z,0,0,0,55,0,59,7
2014-03-19T14:54:56.891Z,35,0,0,30,0,53,7
2014-03-19T14:55:06.908Z,28,26,0,0,0,54,8
2014-03-19T14:55:16.922Z,30,67,0,100,0,53,5
2014-03-19T14:55:26.937Z,38,78,0,0,27,7,4
2014-03-19T14:55:36.956Z,7,57,0,0,0,0,7
2014-03-19T14:55:46.969Z,0,51,0,82,0,0,6
2014-03-19T14:55:56.983Z,7,34,0,0,0,0,5
2014-03-19T14:56:07.001Z,15,60,0,68,0,0,7
2014-03-19T14:56:17.015Z,23,62,0,36,0,0,7
2014-03-19T14:56:27.033Z,22,49,0,12,0,0,7
2014-03-19T14:56:37.048Z,5,56,0,59,0,0,5
2014-03-19T14:56:47.063Z,0,20,0,48,0,0,6
2014-03-19T14:56:57.080Z,0,49,0,15,0,0,6
2014-03-19T14:57:07.094Z,0,40,0,27,0,0,6
2014-03-19T14:57:17.108Z,0,22,0,50,0,0,7
2014-03-19T14:57:27.126Z,0,41,0,56,0,0,7
2014-03-19T14:57:37.141Z,0,55,0,0,0,0,5
2014-03-19T14:57:47.155Z,4,49,0,78,0,0,4
2014-03-19T14:57:57.173Z,40,57,0,13,0,0,6
2014-03-19T14:58:07.187Z,38,57,0,62,0,0,5
2014-03-19T14:58:17.205Z,1,37,0,3,0,0,7
2014-03-19T14:58:27.219Z,28,48,0,76,0,0,4
2014-03-19T14:58:37.233Z,0,60,0,0,0,0,6
2014-03-19T14:58:47.252Z,49,69,0,67,0,0,7
2014-03-19T14:58:57.266Z,16,23,0,4,0,0,6
2014-03-19T14:59:07.280Z,0,59,0,45,0,0,5
2014-03-19T14:59:17.298Z,21,73,0,61,0,0,7
2014-03-19T14:59:27.311Z,15,71,0,0,0,0,6
2014-03-19T14:59:37.330Z,23,35,0,70,0,0,7
2014-03-19T14:59:47.345Z,6,65,0,12,0,0,4
2014-03-19T14:59:57.359Z,22,46,0,45,0,0,745
2014-03-19T15:00:07.376Z,35,53,0,73,0,0,744
2014-03-19T15:00:17.391Z,40,0,0,21,0,0,744
2014-03-19T15:00:27.409Z,29,0,0,92,0,0,743
2014-03-19T15:00:37.423Z,63,0,0,0,0,0,743
2014-03-19T15:00:47.438Z,56,0,0,83,0,0,742
2014-03-19T15:00:57.456Z,38,0,0,13,0,0,743
2014-03-19T15:01:07.470Z,73,0,0,72,0,0,742
2014-03-19T15:01:17.487Z,74,0,0,37,0,0,742
2014-03-19T15:01:27.501Z,48,0,0,58,0,0,742
2014-03-19T15:01:37.516Z,53,0,0,30,0,0,742
2014-03-19T15:01:47.534Z,0,0,0,85,0,0,741
2014-03-19T15:01:57.548Z,0,32,0,0,0,0,741
2014-03-19T15:02:07.562Z,7,24,0,0,0,0,741
2014-03-19T15:02:17.581Z,68,39,0,100,0,0,741
2014-03-19T15:02:27.595Z,74,0,0,0,0,0,741
2014-03-19T15:02:37.612Z,64,19,0,0,0,0,740
2014-03-19T15:02:47.627Z,58,23,0,0,0,0,739
2014-03-19T15:02:57.642Z,56,55,0,100,0,0,740
2014-03-19T15:03:07.659Z,36,43,0,100,1,0,741
2014-03-19T15:03:17.673Z,0,33,0,100,12,0,740
2014-03-19T15:03:27.692Z,0,55,0,4,16,0,740
2014-03-19T15:03:37.705Z,0,33,0,0,18,0,740
2014-03-19T15:03:47.719Z,0,67,0,0,0,0,740
2014-03-19T15:03:57.738Z,19,40,0,35,0,0,739
2014-03-19T15:04:07.753Z,43,25,0,5,0,0,739
2014-03-19T15:04:17.770Z,75,28,0,57,0,0,740
2014-03-19T15:04:27.784Z,46,8,0,100,0,0,739
2014-03-19T15:04:37.802Z,67,45,0,100,0,0,739
2014-03-19T15:04:47.817Z,70,30,0,100,0,0,740
2014-03-19T15:04:57.831Z,82,12,0,100,0,0,739
2014-03-19T15:05:07.849Z,33,0,0,100,0,0,740
2014-03-19T15:05:17.863Z,5,0,0,65,0,0,739
2014-03-19T15:05:27.878Z,35,0,0,0,0,0,739
2014-03-19T15:05:37.895Z,5,0,0,36,0,0,739
2014-03-19T15:05:47.909Z,0,4,0,0,0,0,739
2014-03-19T15:05:57.923Z,0,0,0,0,0,0,739
2014-03-19T15:06:07.942Z,10,0,0,68,0,0,739
2014-03-19T15:06:17.956Z,0,0,0,100,0,0,739
2014-03-19T15:06:27.974Z,0,0,0,67,0,0,739
2014-03-19T15:06:37.988Z,9,0,0,15,0,0,739
2014-03-19T15:06:48.002Z,8,0,0,72,0,0,739
2014-03-19T15:06:58.020Z,1,23,0,15,0,0,739
2014-03-19T15:07:08.035Z,55,0,0,100,0,0,739
2014-03-19T15:07:18.054Z,6,0,0,100,0,0,738
2014-03-19T15:07:28.067Z,0,22,0,100,0,0,739
2014-03-19T15:07:38.081Z,13,27,0,100,0,0,739
2014-03-19T15:07:48.099Z,26,29,0,100,0,0,738
2014-03-19T15:07:58.114Z,36,19,0,100,0,0,738
2014-03-19T15:08:08.131Z,0,53,0,100,0,0,739
2014-03-19T15:08:18.146Z,2,42,0,100,0,0,738
2014-03-19T15:08:28.164Z,30,49,0,100,0,0,738
2014-03-19T15:08:38.178Z,0,32,0,48,0,0,738
2014-03-19T15:08:48.192Z,13,66,0,0,0,0,738
2014-03-19T15:08:58.210Z,39,39,0,0,0,42,738
2014-03-19T15:09:08.224Z,61,18,0,0,0,0,738
2014-03-19T15:09:18.239Z,62,0,0,0,0,0,738
2014-03-19T15:09:28.257Z,53,6,0,0,0,0,737
2014-03-19T15:09:38.271Z,64,0,0,0,0,0,737
2014-03-19T15:09:48.289Z,49,0,0,99,0,0,739
2014-03-19T15:09:58.303Z,75,0,0,100,0,0,738
2014-03-19T15:10:08.317Z,55,0,0,7,0,0,738
2014-03-19T15:10:18.336Z,59,0,0,0,0,0,738
2014-03-19T15:10:28.349Z,63,0,0,85,0,0,738
2014-03-19T15:10:38.368Z,68,0,0,62,0,0,738
2014-03-19T15:10:48.382Z,75,0,0,0,0,0,737
2014-03-19T15:10:58.396Z,76,0,0,94,0,0,737
2014-03-19T15:11:08.413Z,69,0,0,100,0,0,737
2014-03-19T15:11:18.428Z,54,0,0,35,0,0,738
2014-03-19T15:11:28.447Z,35,0,0,0,0,0,737
2014-03-19T15:11:38.460Z,0,0,0,0,0,0,738
2014-03-19T15:11:48.475Z,7,0,0,0,0,0,738
2014-03-19T15:11:58.493Z,0,0,0,100,0,0,737
2014-03-19T15:12:08.507Z,4,0,0,25,0,0,736
2014-03-19T15:12:18.520Z,0,0,0,0,0,0,737
2014-03-19T15:12:28.539Z,0,0,0,59,0,0,737
2014-03-19T15:12:38.554Z,41,0,0,54,0,0,737
2014-03-19T15:12:48.568Z,44,0,0,31,0,0,738
2014-03-19T15:12:58.585Z,32,0,0,41,0,0,737
2014-03-19T15:13:08.599Z,29,0,0,37,0,0,738
2014-03-19T15:13:18.618Z,54,0,0,45,0,0,738
2014-03-19T15:13:28.632Z,70,0,0,31,0,0,737
2014-03-19T15:13:38.646Z,52,0,0,65,0,0,738
2014-03-19T15:13:48.664Z,25,0,0,10,0,0,737
2014-03-19T15:13:58.679Z,0,9,0,88,0,0,738
2014-03-19T15:14:08.693Z,47,4,0,0,0,0,737
2014-03-19T15:14:18.710Z,19,10,0,100,0,0,736
2014-03-19T15:14:28.725Z,22,0,0,0,0,0,737
2014-03-19T15:14:38.744Z,0,0,0,47,0,0,737
2014-03-19T15:14:48.757Z,0,0,0,77,0,0,738
2014-03-19T15:14:58.771Z,0,0,0,0,0,0,737
2014-03-19T15:15:08.790Z,35,0,0,100,0,0,738
2014-03-19T15:15:18.803Z,30,0,0,0,0,0,738
2014-03-19T15:15:28.817Z,17,0,0,0,0,0,737
2014-03-19T15:15:38.836Z,0,0,0,100,0,0,738
2014-03-19T15:15:48.851Z,0,0,0,30,0,0,737
2014-03-19T15:15:58.868Z,0,0,0,14,0,0,737
2014-03-19T15:16:08.882Z,0,0,0,83,0,0,737
2014-03-19T15:16:18.896Z,0,0,0,0,0,0,737
2014-03-19T15:16:28.915Z,0,0,0,0,0,0,737
2014-03-19T15:16:38.928Z,0,0,0,98,0,0,738
2014-03-19T15:16:48.943Z,0,0,0,48,0,0,737
2014-03-19T15:16:58.962Z,0,0,0,0,0,0,738
2014-03-19T15:17:08.975Z,0,0,0,98,0,0,737
2014-03-19T15:17:18.989Z,0,0,0,41,0,0,736
2014-03-19T15:17:29.008Z,0,0,0,26,0,0,737
2014-03-19T15:17:39.021Z,0,0,0,100,0,0,736
2014-03-19T15:17:49.036Z,0,0,0,0,0,0,737
2014-03-19T15:17:59.053Z,0,0,0,78,0,0,737
2014-03-19T15:18:09.069Z,0,0,0,24,0,0,737
2014-03-19T15:18:19.086Z,0,0,0,53,0,0,737
2014-03-19T15:18:29.100Z,0,0,0,35,0,0,737
2014-03-19T15:18:39.114Z,0,0,0,15,0,0,737
2014-03-19T15:18:49.132Z,0,0,0,100,0,0,736
2014-03-19T15:18:59.147Z,0,0,0,0,0,0,737
2014-03-19T15:19:09.161Z,0,0,0,73,0,0,737
2014-03-19T15:19:19.179Z,0,0,0,100,0,0,737
2014-03-19T15:19:29.193Z,0,0,0,6,0,0,737
2014-03-19T15:19:39.207Z,0,28,0,7,0,0,737
2014-03-19T15:19:49.225Z,0,0,0,100,0,0,736
2014-03-19T15:19:59.240Z,0,4,0,35,0,0,736
2014-03-19T15:20:09.258Z,0,7,0,0,0,0,737
2014-03-19T15:20:19.272Z,0,10,0,65,0,0,736
2014-03-19T15:20:29.286Z,0,0,0,100,0,0,737
2014-03-19T15:20:39.304Z,0,0,0,100,0,0,736
2014-03-19T15:20:49.318Z,0,0,0,0,0,0,737
2014-03-19T15:20:59.332Z,0,0,0,48,0,0,737
2014-03-19T15:21:09.350Z,0,0,0,67,0,0,737
2014-03-19T15:21:19.365Z,0,0,0,0,0,0,736
2014-03-19T15:21:29.383Z,0,0,0,100,0,0,737
2014-03-19T15:21:39.396Z,0,0,0,3,0,0,737
2014-03-19T15:21:49.411Z,0,0,0,29,0,0,737
2014-03-19T15:21:59.429Z,0,0,0,78,0,0,736
2014-03-19T15:22:09.443Z,0,0,0,0,0,0,737
2014-03-19T15:22:19.457Z,0,0,0,67,0,0,737
2014-03-19T15:22:29.476Z,0,0,0,100,0,0,737
2014-03-19T15:22:39.490Z,0,0,0,0,0,0,737
2014-03-19T15:22:49.504Z,0,0,0,0,0,0,737
2014-03-19T15:22:59.521Z,0,0,0,77,0,0,737
2014-03-19T15:23:09.537Z,0,0,0,48,0,0,737
2014-03-19T15:23:19.551Z,0,0,0,28,0,0,736
2014-03-19T15:23:29.568Z,0,0,0,83,0,0,737
2014-03-19T15:23:39.582Z,0,0,0,31,0,0,736
2014-03-19T15:23:49.601Z,0,0,0,29,0,0,737
2014-03-19T15:23:59.615Z,0,0,0,83,0,0,736
2014-03-19T15:24:09.628Z,0,0,0,0,0,0,738
2014-03-19T15:24:19.647Z,0,0,0,77,0,0,736
2014-03-19T15:24:29.662Z,0,0,0,11,0,0,736
2014-03-19T15:24:39.676Z,0,0,7,100,0,0,736
2014-03-19T15:24:49.693Z,0,0,0,0,0,0,737
2014-03-19T15:24:59.707Z,0,0,0,81,0,0,736
2014-03-19T15:25:09.722Z,0,0,0,15,0,0,737
2014-03-19T15:25:19.740Z,0,0,0,59,0,0,737
2014-03-19T15:25:29.754Z,0,0,0,16,0,0,736
2014-03-19T15:25:39.772Z,0,0,0,78,0,0,736
2014-03-19T15:25:49.787Z,21,0,0,6,0,0,737
2014-03-19T15:25:59.800Z,0,0,0,71,0,0,737
2014-03-19T15:26:09.818Z,0,0,0,0,0,0,736
2014-03-19T15:26:19.832Z,0,0,0,100,0,0,737
2014-03-19T15:26:29.847Z,0,0,0,0,0,0,736
2014-03-19T15:26:39.865Z,0,0,0,88,0,0,736
2014-03-19T15:26:49.880Z,0,0,0,5,0,0,738
2014-03-19T15:26:59.893Z,0,0,0,77,0,0,736
2014-03-19T15:27:09.911Z,0,0,0,25,0,0,736
2014-03-19T15:27:19.926Z,0,0,0,86,0,0,736
2014-03-19T15:27:29.940Z,0,0,0,0,6,0,737
2014-03-19T15:27:39.958Z,0,0,0,80,0,0,735
2014-03-19T15:27:49.972Z,0,0,0,0,0,0,736
2014-03-19T15:27:59.990Z,0,0,0,70,0,0,737
2014-03-19T15:28:10.004Z,0,0,0,17,0,0,737
2014-03-19T15:28:20.018Z,0,0,0,40,0,0,736
2014-03-19T15:28:30.036Z,0,0,0,38,0,0,737
2014-03-19T15:28:40.051Z,0,0,0,46,0,0,736
2014-03-19T15:28:50.065Z,0,0,0,89,0,0,736
2014-03-19T15:29:00.083Z,0,0,0,0,0,0,736
2014-03-19T15:29:10.096Z,0,0,0,67,0,0,737
2014-03-19T15:29:20.111Z,0,0,0,64,0,0,736
2014-03-19T15:29:30.129Z,0,0,0,21,0,0,736
2014-03-19T15:29:40.144Z,0,0,0,57,0,0,736
2014-03-19T15:29:50.158Z,0,0,0,0,0,0,737
2014-03-19T15:30:00.176Z,0,0,0,54,0,0,736
2014-03-19T15:30:10.190Z,0,0,0,59,5,0,736
2014-03-19T15:30:20.204Z,0,0,0,0,0,0,736
2014-03-19T15:30:30.221Z,0,0,0,82,0,0,737
2014-03-19T15:30:40.236Z,0,0,0,54,0,0,736
2014-03-19T15:30:50.255Z,0,0,0,0,0,0,736
2014-03-19T15:31:00.269Z,0,0,0,100,0,0,736
2014-03-19T15:31:10.283Z,0,0,0,40,0,0,736
2014-03-19T15:31:20.301Z,0,0,0,32,0,0,735
2014-03-19T15:31:30.315Z,0,0,0,62,0,0,737
2014-03-19T15:31:40.329Z,0,0,0,0,0,0,736
2014-03-19T15:31:50.347Z,0,0,0,3,0,0,737
2014-03-19T15:32:00.362Z,0,0,0,100,0,0,736
2014-03-19T15:32:10.376Z,0,0,0,3,0,0,737
2014-03-19T15:32:20.394Z,0,0,0,0,0,0,736
2014-03-19T15:32:30.408Z,0,0,0,0,0,0,737
2014-03-19T15:32:40.422Z,0,0,0,98,0,0,736
2014-03-19T15:32:50.439Z,0,0,0,30,0,0,737
2014-03-19T15:33:00.454Z,0,0,0,0,0,0,736
2014-03-19T15:33:10.473Z,0,0,0,43,0,0,737
2014-03-19T15:33:20.487Z,0,0,0,100,0,0,736
2014-03-19T15:33:30.500Z,0,0,0,56,0,0,736
2014-03-19T15:33:40.518Z,23,0,0,0,0,0,736
2014-03-19T15:33:50.533Z,33,19,0,0,0,0,736
2014-03-19T15:34:00.548Z,18,0,0,0,0,0,736
2014-03-19T15:34:10.565Z,0,0,0,100,0,0,735
2014-03-19T15:34:20.580Z,0,0,0,18,0,0,736
2014-03-19T15:34:30.596Z,0,0,0,0,0,0,737
2014-03-19T15:34:40.611Z,0,0,0,82,0,0,736
2014-03-19T15:34:50.625Z,0,0,0,97,0,0,735
2014-03-19T15:35:00.643Z,0,0,0,0,0,0,735
2014-03-19T15:35:10.658Z,0,0,0,0,0,0,737
2014-03-19T15:35:20.672Z,0,0,0,65,9,0,736
2014-03-19T15:35:30.691Z,0,0,0,91,7,0,735
2014-03-19T15:35:40.704Z,0,0,0,0,0,0,736
2014-03-19T15:35:50.718Z,0,0,0,0,8,0,736
2014-03-19T15:36:00.736Z,0,0,0,78,0,0,736
2014-03-19T15:36:10.752Z,0,0,0,33,0,0,736
2014-03-19T15:36:20.765Z,0,0,0,0,0,9,736
2014-03-19T15:36:30.783Z,0,0,0,68,0,0,737
2014-03-19T15:36:40.797Z,0,0,0,70,0,0,736
2014-03-19T15:36:50.812Z,0,0,0,0,0,0,736
2014-03-19T15:37:00.829Z,0,0,0,89,0,0,735
2014-03-19T15:37:10.844Z,0,0,0,11,0,0,736
2014-03-19T15:37:20.863Z,0,0,0,58,0,0,736
2014-03-19T15:37:30.876Z,0,0,0,15,0,0,736
2014-03-19T15:37:40.890Z,0,0,0,87,0,0,736
2014-03-19T15:37:50.908Z,0,0,0,0,0,0,735
2014-03-19T15:38:00.923Z,0,0,0,100,0,0,736
2014-03-19T15:38:10.937Z,0,0,0,0,0,0,737
2014-03-19T15:38:20.955Z,0,0,0,54,0,0,736
2014-03-19T15:38:30.969Z,5,0,0,72,0,0,735
2014-03-19T15:38:40.984Z,1,0,0,0,0,0,736
2014-03-19T15:38:51.001Z,0,0,0,0,0,0,736
2014-03-19T15:39:01.015Z,0,0,0,48,0,0,736
2014-03-19T15:39:11.029Z,0,0,0,99,0,0,737
2014-03-19T15:39:21.047Z,0,0,0,0,0,0,735
2014-03-19T15:39:31.062Z,0,0,0,0,0,0,736
2014-03-19T15:39:41.076Z,0,0,0,15,0,0,736
2014-03-19T15:39:51.094Z,0,0,0,100,0,0,736
2014-03-19T15:40:01.108Z,0,0,0,50,0,0,736
2014-03-19T15:40:11.126Z,0,0,0,0,0,0,735
2014-03-19T15:40:21.140Z,0,0,0,0,0,0,736
